publishedAt,authorDisplayName,textDisplay,likeCount
2022-11-18T13:50:00Z,Eka Yuliana,"Congrats DRL, gw bukan fans Lo dan bukan fans KP. Tp entah knp gw dukung DRL dari awal kasus. KP mungkin sekarang dia masih baik-baik saja, takutnya someday Allah balas lebih parah dari DRL. KP mungkin nggak yah, bisa minta maaf ke DRL dengan tulus???",5
2022-11-18T13:49:58Z,Nadya azalia,"Alhamdulillah, selamat untuk dokter Lee...",1
2022-11-18T13:48:45Z,Umi Kulsum,"Banyuwangi hadir,saya pribadi bangga Indonesia mempunyai dokter Richard lee,mksh dok atas semua ilmunya yg di share utk kami, hingga saya mengerti mana cream yg berbahaya utk wajah saya, Alhamdulillah dokter Richard lee menang, kalau masih ngeyel jebloskan balik dia dok",72
2022-11-18T22:46:43Z,Ari Vida,Banyuwangi 🙌🏻❤️,0
2022-11-18T13:48:35Z,newbies,Masuk penculikan itu laporin,0
2022-11-18T13:48:31Z,Rahman Mcl,Pdhl dia buat baik utk kulit wanita Indonesia tp dia dikriminalisasi.. emg begitu kalau org baik 😭.. Jahat2 bgt mafia skincare,2
2022-11-18T13:48:14Z,🌼Daisy,"Dok, intinya bang densu tuh minta dokter untuk balik tujuan awal buat youtube. Tetep review ya dok, tapi mungkin perbaiki bahasa mungkin, dari pembawaan mungkin. Karena jujurly hehe, memang agak &quot;terlalu berani&quot; pas dokter review. Kaya misal dokter bilang &quot;mafia cream abal abal, penjahat dll&quot;  Mungkin ga usah di pake. Gtu gtu lah.",0
2022-11-18T13:48:09Z,A SHALLY,yg terhormat dr richad lee...kamu org hebat ..kamu akan baik2 saja dan  makin sukses.aku sll berdoa buat kau dokter.,7
2022-11-18T13:48:05Z,Francogan,Bisa kita simpulkan : &quot;yg untung podcast sm pengacara&quot;🤣,0
2022-11-18T13:47:49Z,widya wit,maju terus dok jgn takut sikarpot lemes,0
2022-11-18T13:47:34Z,Kahunaluna,Bang densu ga lupa kan klo dr. Richard itu dokter dan abang bkn dokter? Jadi jelas beda dong cara berfikirnya,1
2022-11-18T16:02:07Z,Ayu Hasan,Betul,0
2022-11-18T13:47:11Z,Saadiyah Alibasa,Jaman sekarang klo kita ga salah jangan pernah minta maaf setuju banget sm kata2 y dr Ricard Lee 👍,4
2022-11-18T13:47:08Z,Agus Suprihat,Yg sebelah ttp mau nyoba maju lagi.. ya Allah.. dokter semangat ya..,0
2022-11-18T13:47:05Z,Anas Arif Shodiqin,"Podcast penuh dgn motivasi,renungan dan pelajaran. top sekali",10
2022-11-18T13:46:46Z,Lia Ang,KP JAAT,0
2022-11-18T13:46:14Z,Hamba Allah,"Yg nyulik jago sih, yah namanya jg oknum wakwao, oknumnya dimana aja ada",0
2022-11-18T13:46:11Z,Jiryuu,"Tlng komentarnya dong sahabat polisi wakanda, jangan cuman koar baik wong",0
2022-11-18T13:45:41Z,cilukba,Kaya dengar dongeng buat tidur nyenyak,0
2022-11-18T13:45:30Z,Wanda Wanda,"Tuntut balik dok, biar tau rasa tuh sih karpet",0
2022-11-18T13:45:20Z,miranti 28,Diam itu emas dok jangan hirauin lagi orang&quot; kek karput,0
2022-11-18T13:45:14Z,Nom Channel,ini perlakuan ke dr richard lee yg terkenal dan bukan org ga berduit 😢😢 bayangin klo org biasa yg ga ada apa2 hiks udh jadi debu 😢😢,0
2022-11-18T13:44:48Z,N'GIE,"Sudah kuduga kasus ini bukan murni  perkara dgn KP,tapi juga ditumpangi  dgn orang lain yg dendam dengan Dr.RL... makannya jadi lebih rumut kasusnya KP juga sudah menerangkan tentang itu.<br><br>Cuma saya malu sebagai  sesama muslim,ternyata tidak semua orang yg mengaku sudah hijrah akan memiliki  sikap legowo,dan seorang habib tidak selalu bisa mengajarkan  sikap bijaksana kepada keluarganya.<br><br>Justru  Disini  mereka yg bukan beragama muslim,mampu bersikap bijak.<br><br>Respect  Buat Kalian berdua.",6
2022-11-18T14:31:39Z,Ini Baru Seru,"Selama manusia hidup pasti akan ada kesempatan untuk berdosa kembali terjerumus kembali karena setan masih rajin menggoda, makanya rajin ibadah itu harus",1
2022-11-18T13:44:21Z,babylla,Densu bijak banget 😊🤗,0
2022-11-18T13:44:10Z,rein nakagawa,DRL kesayangan emak emak sukses selalu ya,2
2022-11-18T13:44:03Z,Lisa,"Alhamdulillah, kebenaran akan selalu menang. Krn DRL berpihak pd kebenaran, jd layak diberikan kemenangan. Selamat dr, jgn khawatir, biasanya org yg dizalimi diberikan rezeki berlimpah dikemudian hari, siap-siap panen buah kebaikan dok.",35
2022-11-18T13:43:48Z,NABIL makarim Ramadan,Tetap dukung dokter,0
2022-11-18T13:43:38Z,Lily,Bang densu keren. Sangat bijaksana. Ga memprovokasi. Very Inspiring. ❤,5
2022-11-18T18:06:44Z,J W,Bener banget,0
2022-11-18T13:43:10Z,Dyah Ayu Setianingrum,Selalu support dr richar lee.. dari awal emng yakin gak salah.. semangat dokter richard leee,3
2022-11-18T13:42:55Z,Menot Triwahyuningsih,Sekeras itu ya  memohon  maaf ke istri habib ya,0
2022-11-18T13:42:51Z,Karlina Official,Dari awal emang udah yakin kalo dr Richard emang gak salah,3
2022-11-18T13:42:48Z,miranti 28,"Sumpah om densu ni kaya mantan gebetan gue dari mimik wajahnya, suaranya, pemikirannya kwkwkwkwkwkw dari gagal move on nih gegara nontonin lu aje",1
2022-11-18T13:42:43Z,Angela Dewi,"Semoga waktu bisa menyembuhkan luka dr. Richard. Pengalaman menyakitkan biarlah jadi pelajaran untuk menuju pribadi yang lebih baik dewasa dan bijaksana. Semangat dan semoga sukses untuk dr. Richard dan bang densu juga. Semoga pihak sebelah bisa segera diberi kedamaian hati agar tidak terus sakit hati, dan menyakiti lagi orang yang sudah berbesar hati seperti dr. Richard.",35
2022-11-18T13:42:22Z,Dimas b Pambudi,Gini amat Indonesia... polisi perlu di periksa semua. Pada gk beres,3
2022-11-18T13:49:23Z,newbies,Jadi saat itu sambo masi berkuasa wkwkwkwk skrg mana pada berani kek gtu ganti atasan 🤣,0
2022-11-18T13:42:07Z,JURAGAN SIOMAY,Bib bib,0
2022-11-18T13:41:42Z,DivhaFamily,"Love dr. Richard . Kape... Kape...  🤦‍♀🤦‍♀ , tu dr. lee ngasih edukasi Pe...  Zahara bgt sih pe.. 😢😢",0
2022-11-18T13:41:39Z,suryani dwi,Dokter semoga tetap mengedukasi wanita2 indonesia,0
2022-11-18T13:41:25Z,Burung Manja,"Akhir selesai juga nntnnya,,, setuju sih dari maksud ko densu kalau salah gk salah sebaiknya minta maaf aja, kalau org yg bersangkutan mau terima yaa puji tuhan kalau gk mau ya udah intinya kita sudah minta maaf, lagian biasanya kalau kita minta maaf di balik kita salah atau gk salah setelah mengucapkan kata maaf itu kadang hati pikiran kita lebih ringan/enak kayak ydh gk ada beban,, nanti tuhan akan kasi nikmat nya hidup dari semua permasalahan hidup kita,, ko densu doain gua yaa semoga keluarga gua kecil gua selalu dikasi kesehatan,, sekarang gua lagi dalam masa pencobaan hidup dmna gua harus kerja anak gua padahal baru 4 bulan tapi terpaksa dibawah suami kerja karna org tua yang kami tidak ada yg bersedia buat jaga baby kami dan mau sewa org juga mehong ya wa, jadi semoga pergumulan gua ini bisa dapat nikmat dari Tuhan amin gk ko densu?",1
2022-11-18T14:06:19Z,Maratul Khayati,Iya bantu amin ya kak. Aamiin... Semangaat 😀,0
2022-11-18T14:01:16Z,CURHAT BANG Denny Sumargo,Amin,0
2022-11-18T13:41:15Z,Nonton ABA,"Pemahaman dr rechard true bang , memang seharusnya bukan individu yg fight sendiri idealnya all the institution do their job secara amanah, walaupun menurut bang densu the reality these day far from ideal, tapi bukan berarti kita jadi membenarkan reality saat ini bang, tetap berdiskusi demi pemahaman yg benar :) atleast pemahaman di otak kita tetap betul, walaupun arus reality masih bar bar",7
2022-11-18T13:40:51Z,lizpur1786,"Ga usah di blur itu fto karput, 1 indonesia dah tau juga masalah ni",0
2022-11-18T13:40:28Z,Mie Instan,orang pintar juga menilai dok mana yang benar.. semangat dr. Richard !!!,2
2022-11-18T13:40:11Z,Herlina W Rusli,Astaghfirullaahal&#39;adzhiim.. Gatau mau ngomong apa lagi. Ternyata banyak banget yang menunggangi kasus ini.,2
2022-11-18T13:38:18Z,Dily Pratiwi,"Sifat Karput sebelum debut di Dahsyat ampe skrg, Astagfirullah, gak heran sih, pada dasarnya emang cewe brengsek, semoga Karput buruan insyaf sebelum terlambat 😒",1
2022-11-18T13:38:16Z,shalvyn clarensia,"Dr ritchard sabar sj dan serahkan sm  Tuhan , ap yg ditabur akan di tuai cpt atau lmbat (karma itu instan ) kebenaran akan terungkap .",0
2022-11-18T13:41:45Z,kadef,Semoga bisa cepat di panen.,0
2022-11-18T13:38:11Z,samsi dawet,Slmt pk dokter👏👏alhamdulillah buah dri kesabaran pk dokter... Trs semangt buat mengedukasi hal hal baik y dok jng bosen 🥰🥰🥰💪💪💪💪,6
2022-11-18T13:37:32Z,Adi Setiawan,Harusnya kejadian ini harus di laporkan ke komnas HAM..,0
2022-11-18T13:37:24Z,aan_ andri23,"Ngeri&quot; hukum di negeri ini. Mending jau&quot; deh dari masalah apalagi kalo kita minoritas + gak berduit, bakal abis deh. Org baik itu cobaannya gede. Makanya org baik jarang ada yg mau speak up kebenaran. Selama penegak hukum masih belum bener jangan harap negara ini bisa maju.",336
2022-11-27T16:17:59Z,Quotes Public Figure,❤,1
2022-11-27T15:27:17Z,Akatsuki,"Bukan masalah minoritas atau mayoritas, siapa yg banyak uang dia yg menang",1
2022-11-23T13:21:25Z,Edi Gunawan,wah benar sekali,1
2022-11-22T17:50:01Z,Hazelnut Cheesecake.,Apakah harus diam terus?,0
2022-11-22T05:33:00Z,Shasa,"kerasa banget,saya termasuk org yg  kritis,tp gara2 itu bnyak yg musuhin akhirnya bodo amat skrg pilih diam drpd pusing bnyak musuh..",1
2022-11-18T13:36:02Z,Warsiah Siah,Bayangkan klu orang yg gk punya uang pasti masuk penjara karena gk bersalah sungguh miris,22
2022-11-18T13:35:59Z,Muhammad Rizaldi Channel,orang palembang tuh kuat2 salut ama dokter richard lee salam dari kami warga kota palembang dan salam juga buat bang densu yg udah ngundang dokter yg sangat luar biasa mengedukasi orang di negeri tercinta ini,49
2022-11-18T16:08:03Z,Moon Light,Btw si KP tu orang Palembang lho. Ribut sm orang sedaerahnya sendiri.,1
2022-11-18T16:07:24Z,Moon Light,"@Yuliati Yahya susah lihat orang senang, senang lihat orang susah..",0
2022-11-18T15:11:18Z,Yuliati Yahya,Wong Plg bebalah sm wong Plg ...payulah sudahlah pulok jgn diperpanjang lg,0
2022-11-18T14:02:23Z,Dily Pratiwi,"Jujur hati sih kelakuan cewe komering seperti Karput sangat memalukan, bikin malu wong plembang 😒",1
2022-11-18T13:35:54Z,ferdie omb,dokter.. aku terharu. alhamdulillah akhirnya kasusnya selesai. semoga dokter cepat sembuh psikisnya dan sehat selalu aamiin,74
2022-11-18T13:35:32Z,Hadi Wibowo,Densu memang cerdas...,0
2022-11-18T13:35:10Z,Queen Mey,Terlihat kalo udah di skenario.. dari penempatan sel aja udsh kelihatan,0
2022-11-18T13:35:00Z,Cahaya Arifin,"Alhamdulillah Dr Richard Lee menang, Tuntut balik aja dok si karput itu. istri habib kok pendendam",0
2022-11-18T13:34:50Z,Amaliyah. CHANNEL,yg legowo ea dokter tpi klu di serang lagi lawan aja jgn ksh kendor biar dia jga rasa kan yg pernh dokter rasakan,0
2022-11-18T13:34:23Z,Leonardo M,Bisa di tuntut balik gak sih?,0
2022-11-18T13:34:03Z,dwytatie,Kebahagian gw bukan menyakiti org lain wah keren dok,0
2022-11-18T13:33:45Z,Zalima,loptudemun dok.....❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥❤️‍🔥,0
2022-11-18T13:33:39Z,dwytatie,Kebahagian gw bukan menyakiti org lain wah keren dok,0
2022-11-18T13:33:16Z,Ella Hutasoit,Puji Tuhan..... kebenaran dan kesabaran dr Richard berbuah hasil<br><br>Jangan di bales biar semesta yg mengatur,0
2022-11-18T13:33:05Z,Yennyrozima Yennyrozima72,Assalamualaikum.. Saya mau Tanya sama pihak pelapor.. Dan sekarang yang Di dakwa tidak bersalah..<br>Apa perasaan si pelapor.. Padahal istri seorang habib.. Bagi saya seharus nya beliau harus lebih bersabar.. Bukan buat laporan melulu.. Dan sekarang jadi Malu sendiri..,0
2022-11-18T13:32:41Z,Arya,"<a href=""https://www.youtube.com/watch?v=mve26ZiedmA&amp;t=55m00s"">55:00</a> Nahh lohh pada kemanaa??",0
2022-11-18T13:32:30Z,Meow,Gara2 dr. Richard di hp jadi ada BPOM.<br>ga langsung berani coba2 skincare.,1
2022-11-18T13:35:52Z,Meow,Makasih dokter..,0
2022-11-18T13:31:52Z,Lucky Bee,Nggak usah pusing Dok  karma  ada koq.  Kita lihat nanti yah,0
2022-11-18T13:31:46Z,linda tokan,Ini komem asli ya bukan akun bodongggg......saya lebih dukung dr ricard dari pada artis julid.....<br>...,0
2022-11-18T13:31:36Z,Risqi Saputra,KEREN SIH INI,1
2022-11-18T13:31:22Z,Hana Christanti,Kacau emang BPOM KACAUUUU KACAAU,0
2022-11-18T13:31:15Z,Risma Susanti,"gw muslim &amp; bukan akun bodong &amp; bukan bayaran, tapi gw dukung Dokter Lee 🔥🔥🔥 emang jahat bgt tuh betina 1 itu.",407
2022-11-27T01:23:21Z,Rashif Her ia,"@Kohin Porridge y.. Seharusnya. .yg perang yg punya cosmetic, ngapain yg marah beliau. Enak cosmeticnya..",0
2022-11-27T01:17:11Z,Rashif Her ia,@Elsa AgresitaRR yg berkotek,0
2022-11-23T13:20:06Z,Nur Thina,"@Septiana wantie yang paling miris istri habib tp klau makeup kya badut terus alis nya kya uler bulu,🤣🤣",0
2022-11-22T13:46:46Z,Tips Emak Milenial,malu saya hijrah jilbab panjang tapi hati setan ga ada guna jd istri habib.... astagfirullah... padahal lagi hamil yaa... habib mana didnger lagi klo ngasih veramah.. ceramahin istrinya ke jalur yg benar aja gabisa.... kesel liat muka dia.. yg lain mah artis hijrah adem2 mukanya dia doang yg engga....,2
2022-11-22T02:25:12Z,Dita Putri,Betina berkedok tapi kao disinggung marah wkwkwkwk,2
2022-11-18T13:30:50Z,Elma Syifa_0078,egois mafia skincare tuh jahat bgttt. bahkan dr. Richard yang nolongin banyak orang pun mau di hilangkan (dikasuskan hukum). saking mereka gak mau kehilangan pasarnya,43
2022-11-19T04:24:48Z,Aksara Lerak,jahat. super jahat,0
2022-11-18T13:30:37Z,Margareth Susanny,Jadi penasaran entar karput matinya kayak gimana,0
2022-11-18T13:44:33Z,kadef,Tersendat sendat ky orang sakit anyang anyangan.,1
2022-11-18T13:30:25Z,Hamdi Mehdi,"undang si KP donk om densu.. kaya bintang tamu yg udah2. dua2nya di tanya, biar netizen menilai.. mana yg bener dan salah. makin jelas sejelas2nya.",6
2022-11-19T05:21:52Z,Nur Windi,@Meisha Auliana yg trbaru kan belum haduh,0
2022-11-19T00:58:36Z,Dian Isti,"Gak usah lah.. Palingan dy berlindung sama dalil2 nya yang sok islami.. <br>Walaupun aku muslim, tapi aku kok malu aja liatnya..",2
2022-11-18T14:58:12Z,Lusi Pevensie,"Mending gausah ga sih,😢 nyakitinn😢",2
2022-11-18T14:14:11Z,Meisha Auliana,Udah pernah,2
2022-11-18T13:30:24Z,Ashadieeyah Widagdo,Jelas kerugian immaterial nya lbh banyak dibanding kerugian materiall nya..<br>Dan itu tdk bisa terhitung oleh angka..<br>Efek dlm kehidupan bermasyarakatnya pun amat terasa utk diri sndri apalagi keluarga..,0
2022-11-18T13:30:22Z,anthari antha,"Ga nyangka bgt trnyta si KP sekejam ini,kasian dr lee di tahan sm penjahat yg kejam&quot; 😭",17
2022-11-19T00:27:28Z,anthari antha,"@Cenni Ajja iya ga nyangka ya, kp bgtu keras kepala orng udah mnta maaf ksana ga di gubris juga,dan Tuhan berkata lain syukurlh Dr bisa menang",0
2022-11-19T00:20:15Z,Cenni Ajja,Bner kejem bgt ..  shock sih dger fakta cerita dr DR Richard 🥺,0
2022-11-18T13:30:17Z,Endang Ernata,"Menit 4.26 gaeeess sdh pelajaran dri cerita sih dok, biar kalau ada janji2 dr oknum utk priksa hp ternyata tuk ngikut pksa, pelajaran yg diambil kta hrus pnya lbh camera biar bisa rekam atw live spt kasus brigadir J biar tau kronologinya👍🙏💚🥰",0
2022-11-18T13:30:06Z,miranti 28,Duh dokter bener&quot; baik kalo aku jadi dokter pasti aku tuntut dia huhuhuhu. Beda kan karput sama dokter Richard huhuhuhuhu jngan bawa&quot; agama kalo kelakuan kaya 🐶 EMANG NAMA PUTRI AKHIR&quot; INI MERESAHKAN BUND 😂😂😂 gak semua putri cuman putri yg lagi viral aje 🤣🤣,0
2022-11-18T13:30:00Z,Pink LOTUS 2015,Semua Perbuatan Baik atau Jahat bakal mendapat Ganjarannya !,2
2022-11-18T13:29:52Z,Anggel 123,KP itu dri dlu emang wataknya angkuh n kya gt. Ttep q bela Dr.Ricard. jlas2 dya udh mnta maaf n mau damai. Msak gt aja smpe bawa2 hukum dll. Ktanya hijrah kok maafin org aja ssahnya kya gtu,2
2022-11-18T13:37:40Z,kadef,Hijrah ke kegelapan!!,0
2022-11-18T13:29:35Z,DFA Official,Sehat terus dr Richard,0
2022-11-18T13:29:25Z,Fasafa,"Tau ngga sih bang, nangis gue nonton ini.",0
2022-11-18T13:29:24Z,Yeni Pramita13,Dokter richard sehat2 selalu kebaikan akan selalu menang cepat atau lambat,0
2022-11-18T13:29:18Z,P P,Gila juga hukum indo ya,0
2022-11-18T13:29:04Z,Tk,Giling sih si mbaknya itu jahat banget ya..<br>Tapi gegara dr richard gw jadi memahami ajaran katolik tentang kasih sih~,0
2022-11-18T13:29:01Z,sapi tanah jawa,"Yg konten Denise tayangin dong bang, harus nya bang densu netral kan media  jangan ada ke berpihakan gtu",1
2022-11-18T13:28:43Z,HARTINI Video,"Jangan berhenti mengedukasi dokter, Alhamdulillah akhirnya menang",225
2022-11-18T13:28:24Z,Calista Putri,Mulia Banget hatimu Dr Richard Lee<br>Hati yg sabar <br>Tuhan Maha Melihat<br>Teruslah berjuang memberi edukasi <br>Semangat terus<br>We all women in INDONESIA LOVE YOU,18
2022-11-18T13:28:23Z,Rahma Wati,&quot;yg Untung podcast sama pengacara&quot;&quot;BETUL BANGET TOOO😆😆,5
2022-11-18T13:28:06Z,Rudi Kurniawan,Tuhan saja maha pemaaf ya :D,0
2022-11-18T13:27:42Z,IL3n3,"Seret semua oknum polisi yg terlibat dalam penangkapan, lapor balik oknum2 itu semua jgn ada yg dilepaskan. Oknum polisi gitu harus di pecat tidak terhormat dan kriminalkan mereka!",1
2022-11-21T05:57:12Z,IL3n3,@Agus Sarwoko T ya lapor sidik sampai ke akar2nya. Pemeriksaan kan harus dari yg jalankan tugas. Semua oknum harus ditangkap dan dikasih hukuman biar jerah!,0
2022-11-18T13:33:22Z,Agus Sarwoko T,mana bisa. Polisi yg dilapangan cm suruhan. Klo mau ditangkap ya sampe keatasnya jadinya..,0
2022-11-18T13:27:12Z,SinusitiS [K],Jahat amat si artis. Hati hati karma berlaku,0
2022-11-18T13:26:50Z,Diyan Funa,"&quot;Lue mau bener atau pun salah meminta maaf itu tidak  pernah salah&quot;<br>quote yg selama dari kecil sampai sekarng ttp akuh teguh.. <br>di pas <a href=""https://www.youtube.com/watch?v=mve26ZiedmA&amp;t=1h07m46s"">1:07:46</a><br>walau orang tadi tidak memaafkan itu bukan urusan kitaa..",28
2022-11-18T13:26:25Z,Endang Ernata,"Ayo netizen, kita harus bantu biar dokter dpt keadilan, sekelas dokter saja bisa ditangkap paksa, gimna kra org awam, bisa sja dimutilasi sambil live gaesss..sedih kan hukum negri Konoha🥀😞😭",0
2022-11-18T13:26:17Z,Fatmawati Fatmawati,"Ak bnr2 sedih, nangis dgr cerita dokter d dlm penjara😭😭 YaAllah sedih banget😭..",2
2022-11-18T13:26:01Z,Anditha 16,"Takut ya. Yang beduit aja bisa begitu, apalagi rakyat jelata yang tak mengerti proses dan plengak plongok aja. Alamat ditangkap, disuruh ngaku, dipenjara juga. Aduuuh..",0
2022-11-18T13:25:48Z,Linda sari Linda,penyidik nya di tangkap aja  jebloskan  ke prodio.,0
2022-11-18T13:25:26Z,Feri Andika,Coba hitung berapa kali dr.richard ngucapin kata PUNYA 😂.,0
2022-11-18T13:25:09Z,MALL RONGSOK,Sukses selalu u dr richard dan bang densu....jaya jaya 👍...belanja yu di mall Rongsok 🙏,0
2022-11-18T13:24:36Z,Dewa Made,Keknya polisinya itu ada kenalan deket deh sama kp,0
2022-11-18T13:24:32Z,Lisa Lisa Yogja,"Ikut senang banget dokter menang,,,,,alhamdulillah",5
2022-11-18T13:24:32Z,nia safitri,"<a href=""https://www.youtube.com/watch?v=mve26ZiedmA&amp;t=31m25s"">31:25</a> WTF!!!!",1
2022-11-18T13:24:05Z,Dwi Yuwono,"Gue setuju.. dokter Richard menuntut balik si Mak Lampir..,  biar kapok dan nggak sok paling agamis..!!!",0
2022-11-18T13:23:32Z,Estri Utami,Congratulations  ya dokter  <br>Allah gak tdr,0
2022-11-18T13:22:43Z,GRACIO,Klo aku jd dr gue pipisin tuh orang biar nyahok,0
2022-11-18T13:22:37Z,Siti Aisyah,Pantesan dokter Richard Lee kyk yg sakit hati bgt.. makanya sampai2 keluar ngmg ga bisa maafin.,0
2022-11-18T13:22:26Z,ABK Random Video,Apakah yg jemput dari Palembang ke JKT anak buahnya perdi samo,0
2022-11-18T13:22:03Z,KimWyda_Noona,Celaka Lah Kau Karput <br>Orang Ini Memendam Sakit Hati Dan Tidak Akan Memaafkan Mu Sampe Mati.<br><br>Suamimu Ustad Masa Gak Ngerti Pentingnya Sebuah Maaf Sebelum Kau Wafat,0
2022-11-18T13:21:42Z,H345,"Dok di negara yg masih membedakan suku, agama, km seharusnya ngerti, ga usah bawel ngurusin / ngritik orang lain secara terang terangan. Ahok aja yg punya beking partai, kepolisian n tni bisa masuk penjara kok apalagi cuma anda yg ga punya kendaraan politik, massa dll. Dewasalah setelah lepas dari masalah ini, hati2 klo mau ngomong, apalagi yg menyingggung orang lain secara langsung. Pikirkanlah keluargamu jgn hanya egomu",0
2022-11-18T15:17:22Z,Lusi Pevensie,Bner jg sih🫥🙌🏻,0
2022-11-18T13:21:39Z,nova hansel,"yg baik pasti menang dok, sehat sehat dok,,,🥰🥰🥰",1
2022-11-18T13:21:08Z,Kak Win,"We Love U DRL,Tuhan menyertaimu di sepanjang jalan hidupmu.",12
2022-11-18T13:21:07Z,Agustin Official,Semangat selalu Dokter Richard ❤️,5
2022-11-18T13:21:07Z,Iis fashion,biat tuhan yg balas donk pasti lebih nikmat dr yg dokter rasakan.,1
2022-11-18T13:19:46Z,ratnadi sulana,"percayalah dok, sekarang mungkin masih sakit hati, miris, pedih menjalani tahapan ini, tapi 5 tahun lagi dokter richard akan menceritakan ini dengan tertawa geli dan bangga sambil berkata : dulu gue udah kayak teroris aja di tangkap, digituin, ditahan padahal gue niat baik mengedukasi perempuan indonesia, tapi gue berhasil menunjukkan gue benar",1995
2022-11-26T18:41:20Z,Agus Sarwoko T,@Lumbur. [AI] klo drl salah. Gak akan menang praperadilan dong..... Tonton aja deh video2 drl biar paham salah atau gknya..,0
2022-11-23T13:13:14Z,Yasinta Ramadhanti,"@Lumbur. [AI] menurut gw ga salah, beliau to the point roasting produk lain bkn untuk menguntungkan produknya loh. balik lgi ke setiap org yg nonton yg berhak nentuin mau beli produk dia apa engga, kalo dia promosiin produk dia ya ga ada masalah sih namanya jualan ya perlu promosi. tp dia GA MAKSA ORG2 UNTUK BELI SKINCARE YG DIA JUAL, catet ya. dia jg ada tuh infoin produk yg bebas merkuri kaya kelly, everehite, dll.",0
2022-11-22T11:30:51Z,yulia ana,@BintangFajarDewantara mungkin si @lumbur ini penjual krim abal2 🤣 makanya gak terima,1
2022-11-22T06:51:07Z,BintangFajarDewantara,@Lumbur. [AI] lu paham ga sih coba tonton ulang dia cuma menjelaskan produk2 yg ga aman buat muka salah satunya ya produk nya si KP dan dia ada  bukti kalo produk nya mengandung merkuri melebihi batas normal tonton lah kau,0
2022-11-22T01:47:59Z,M,"@Lumbur. [AI] komen lu dibully 🤣🤣🤣<br>Lagian sidokter juga ga maksa Lbh ke kasih edukasi...kalo si dokter ga berani speak up pasti byk perempuan2 yg mukanya udh rusak Krn krim abal2...termasuk keluarga lu bisa rusak mukanya...<br>Lain kali kalo komen yg bener, dia review sesuai bidangnya dokter kecantikan...kecuali dia review asal ngomong...",0
2022-11-18T13:19:14Z,Rahma Wati,Angkuh sekali nya si KP itu..Allah aja maha pemaaf tp dia seperti itu...,4
2022-11-18T13:19:10Z,Miftahul Janah,Selamat Dokter🥰,3
2022-11-18T13:19:04Z,Fizar Permana,Senang diriku ketika melihat dr richard lee menang karena kebenaran,4
2022-11-18T13:18:50Z,Khabibatul Umami,Paling suka cengli terakhir “Yang untung podcast sama pengacara” bisa bisa ae lu bang densu 😂😂😂😂,4
2022-11-18T13:18:42Z,Deva Anggraini,itu yang bawa dr Ricard di bayar atau gimana sih kok kesan nya maksa dan brutal sih,0
2022-11-18T13:18:37Z,Fransiska Tombokan,"We love you Dr. Richard Lee, be stronger for anything, biarlah waktu yg akan menjawab dan Rancangan Tuhan memberikan yg terbaik dalam segala hal, Jesus blessing with U and big Fams👼🙏❤",25
2022-11-18T13:18:32Z,Fasafa,"Bener, luka psikologis itu susah banget sembuhnya. Apalagi posisinya ngrasa ngga salah sama sekali dan terbukti tidak bersalah. Bener banget. Dan sembuhnya susah.",6
2022-11-18T13:18:07Z,Meliodas aja,.,0
2022-11-18T13:17:02Z,Fika Herdiyanti,"Yaa cewek sombong aja suruh minta maaf 😂, semangat dok, org Indonesia tau kamu org baik 😍",11
2022-11-18T13:15:42Z,RianJo Channel,"1 Tesalonika <a href=""https://www.youtube.com/watch?v=mve26ZiedmA&amp;t=5m15s"">5:15</a><br>&quot;Perhatikanlah, supaya jangan ada orang yang membalas jahat dengan jahat, tetapi usahakanlah senantiasa yang baik, terhadap kamu masing-masing dan terhadap semua orang.&quot;<br>Janganlah membalas kejahatan dengan kejahatan, atau makian dengan makian. Sebaliknya, hendaklah kamu memberkati sebab untuk itulah kamu dipanggil, yaitu supaya kamu mewarisi berkat.",16
2022-11-18T13:15:35Z,Desy Kang,"God bless u, doctor. Love u, Densu.",2
2022-11-18T13:14:11Z,Maria Varsiti,Bang Densu ...👍 Dr Richard tetaplah jd orang yg bijaksana dan berguna bagi semua orang...👌,19
2022-11-18T13:12:34Z,khumaira Khumaira,"Dari awal aq juga percaya n dukung dokter richard.. tp psti luka yg dokter rasakan itu memang sangat sakit, dr luka klurga n luka dokter sndiri, di penjara tp tdk bersalah",4
2022-11-18T14:40:43Z,Ini Baru Seru,"Kasus di penjara tp tidak bersalah juga ada lagi di Indonesia sampai saat ini saya belum nemu update kasusnya, kayaknya org ny masih di penjara",0
2022-11-18T13:12:30Z,aleealeea aleealeea,si karput kan songong !,0
2022-11-18T13:12:19Z,Shinta Enny,Suka banget cara densu<br>👍👍👍👍👍,1
2022-11-18T13:11:12Z,Dewi Permata,"Plong,  akhirnya selesai jg,  ikut senang ❤",2
2022-11-18T13:11:05Z,Lintang Aqilla,👍👍👍👍 dr richard ❤️❤️❤️❤️❤️,1
2022-11-18T13:11:00Z,Yenni Rahmawati,Ini termasuk buka aib ga sih bang Densu??,0
2022-11-18T13:10:55Z,Queentana Zianca,"Den, kemarahan yg terjadi sm Richard hrs dikasih ruang utk dia healing, sama tuh dg Denise dia butuh dikasih ruang utk mengobati luka hatinya krn udh disesatkan buaya darat.",7
